month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate,indicator,value
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,고용전망,99.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,원자재가격현황,117.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,원자재가격전망,109.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,제품가격현황,105.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,제품가격전망,101.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,경상이익현황,86.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,경상이익전망,93.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,자금사정현황,85.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,자금사정전망,85.0
2024-09-01,전남,"1,823,910,288 ","3,072,679,495 ",106.2,26.4,270.0,35093505,73.3,부가가치비중 (%),7.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,시황현황,82.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,시황전망,93.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,매출액현황,82.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,매출액전망,95.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,국내시장출하현황,80.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,국내시장출하전망,95.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,수출현황,93.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,수출전망,99.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,재고현황,88.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,재고전망,98.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,설비투자현황,92.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,설비투자전망,96.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,설비가동률현황,89.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,설비가동률전망,98.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,고용현황,91.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,고용전망,97.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,원자재가격현황,110.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,원자재가격전망,107.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,제품가격현황,98.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,제품가격전망,99.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,경상이익현황,77.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,경상이익전망,90.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,자금사정현황,81.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,자금사정전망,87.0
2024-09-01,전북,"836,110,668 ","1,852,941,518 ",92.2,25.4,210.1,4900324,73.3,부가가치비중 (%),2.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,시황현황,84.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,시황전망,97.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,매출액현황,87.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,매출액전망,100.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,국내시장출하현황,86.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,국내시장출하전망,100.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,수출현황,89.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,수출전망,105.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,재고현황,103.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,재고전망,98.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,설비투자현황,95.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,설비투자전망,101.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,설비가동률현황,91.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,설비가동률전망,101.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,고용현황,96.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,고용전망,101.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,원자재가격현황,115.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,원자재가격전망,110.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,제품가격현황,102.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,제품가격전망,102.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,경상이익현황,83.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,경상이익전망,94.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,자금사정현황,89.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,자금사정전망,94.0
2024-09-01,충남,"3,012,231,037 ","4,330,831,270 ",107.6,25.3,256.5,68184964,73.3,부가가치비중 (%),13.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,시황현황,78.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,시황전망,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,매출액현황,79.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,매출액전망,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,국내시장출하현황,79.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,국내시장출하전망,92.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,수출현황,83.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,수출전망,97.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,재고현황,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,재고전망,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,설비투자현황,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,설비투자전망,95.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,설비가동률현황,88.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,설비가동률전망,92.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,고용현황,98.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,고용전망,96.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,원자재가격현황,115.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,원자재가격전망,114.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,제품가격현황,102.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,제품가격전망,102.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,경상이익현황,78.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,경상이익전망,91.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,자금사정현황,74.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,자금사정전망,90.0
2024-09-01,충북,"1,432,728,043 ","2,330,630,927 ",103.0,24.2,220.9,19407647,73.3,부가가치비중 (%),6.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,시황현황,86.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,시황전망,99.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,매출액현황,94.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,매출액전망,99.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,국내시장출하현황,93.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,국내시장출하전망,99.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,수출현황,99.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,수출전망,110.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,재고현황,94.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,재고전망,102.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,설비투자현황,101.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,설비투자전망,93.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,설비가동률현황,97.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,설비가동률전망,96.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,고용현황,100.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,고용전망,99.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,원자재가격현황,117.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,원자재가격전망,105.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,제품가격현황,106.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,제품가격전망,100.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,경상이익현황,86.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,경상이익전망,98.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,자금사정현황,87.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,자금사정전망,89.0
2024-12-01,강원,"533,494,733 ","1,474,912,813 ",110.9,-2.1,3.9,2883155,73.2,부가가치비중 (%),1.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,시황현황,81.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,시황전망,95.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,매출액현황,80.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,매출액전망,96.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,국내시장출하현황,81.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,국내시장출하전망,94.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,수출현황,85.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,수출전망,100.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,재고현황,100.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,재고전망,100.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,설비투자현황,93.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,설비투자전망,95.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,설비가동률현황,92.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,설비가동률전망,95.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,고용현황,93.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,고용전망,97.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,원자재가격현황,119.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,원자재가격전망,113.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,제품가격현황,101.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,제품가격전망,101.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,경상이익현황,81.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,경상이익전망,92.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,자금사정현황,82.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,자금사정전망,93.0
2024-12-01,경기,"6,302,667,145 ","11,958,162,014 ",155.0,0.1,6.2,161427114,73.2,부가가치비중 (%),38.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,시황현황,84.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,시황전망,88.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,매출액현황,87.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,매출액전망,89.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,국내시장출하현황,85.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,국내시장출하전망,88.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,수출현황,83.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,수출전망,91.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,재고현황,100.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,재고전망,103.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,설비투자현황,94.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,설비투자전망,96.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,설비가동률현황,92.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,설비가동률전망,96.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,고용현황,98.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,고용전망,99.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,원자재가격현황,118.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,원자재가격전망,114.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,제품가격현황,101.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,제품가격전망,101.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,경상이익현황,89.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,경상이익전망,89.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,자금사정현황,81.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,자금사정전망,85.0
2024-12-01,경남,"1,669,477,514 ","3,052,964,085 ",130.1,3.8,0.1,46376786,73.2,부가가치비중 (%),5.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,시황현황,93.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,시황전망,96.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,매출액현황,91.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,매출액전망,99.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,국내시장출하현황,88.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,국내시장출하전망,96.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,수출현황,97.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,수출전망,100.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,재고현황,102.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,재고전망,103.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,설비투자현황,98.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,설비투자전망,96.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,설비가동률현황,95.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,설비가동률전망,101.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,고용현황,99.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,고용전망,96.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,원자재가격현황,116.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,원자재가격전망,109.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,제품가격현황,104.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,제품가격전망,100.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,경상이익현황,89.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,경상이익전망,94.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,자금사정현황,88.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,자금사정전망,93.0
2024-12-01,경북,"2,465,535,127 ","3,675,109,701 ",105.1,2.2,3.2,40314531,73.2,부가가치비중 (%),9.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,시황현황,82.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,시황전망,93.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,매출액현황,84.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,매출액전망,98.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,국내시장출하현황,84.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,국내시장출하전망,99.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,수출현황,85.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,수출전망,107.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,재고현황,97.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,재고전망,101.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,설비투자현황,98.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,설비투자전망,102.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,설비가동률현황,95.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,설비가동률전망,100.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,고용현황,87.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,고용전망,101.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,원자재가격현황,117.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,원자재가격전망,110.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,제품가격현황,95.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,제품가격전망,101.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,경상이익현황,86.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,경상이익전망,95.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,자금사정현황,80.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,자금사정전망,91.0
2024-12-01,광주,"249,786,346 ","737,394,211 ",120.1,3.8,9.8,15552135,73.2,부가가치비중 (%),1.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,시황현황,79.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,시황전망,90.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,매출액현황,83.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,매출액전망,90.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,국내시장출하현황,83.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,국내시장출하전망,92.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,수출현황,85.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,수출전망,93.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,재고현황,100.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,재고전망,97.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,설비투자현황,91.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,설비투자전망,96.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,설비가동률현황,92.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,설비가동률전망,94.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,고용현황,93.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,고용전망,96.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,원자재가격현황,117.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,원자재가격전망,113.0
2024-12-01,대구,"552,443,917 ","1,340,328,594 ",110.8,3.5,1.3,8878299,73.2,제품가격현황,98.0
